FID,FireName,FireYear,CalcAcres,DiscDate,parentid,acres,perim
765,Iniakuk Lake,2016,36751.900000000001000,6/25/2016 0:00:00,1872,34241.129999999997000,132677.850000000010000
766,INLAND,1977,27603.299999999999000,7/16/1977 0:00:00,499,5576.840000000000100,53333.699999999997000
767,INNOKO FLAT,1969,35820.900000000001000,6/26/1969 0:00:00,357,35682.430000000000000,83452.320000000007000
768,Innoko River,2015,8660.899999999999600,6/3/2015 0:00:00,1973,8645.159999999999900,33138.660000000003000
769,INOWAK,1997,492690.900000000020000,6/25/1997 0:00:00,1511,485061.320000000010000,451040.219999999970000
770,INOWAK,1997,492690.900000000020000,6/25/1997 0:00:00,1511,489601.010000000010000,427293.000000000000000
771,INOWAK,1997,492690.900000000020000,6/25/1997 0:00:00,1511,490225.909999999970000,437654.909999999970000
772,INOWAK,1997,492690.900000000020000,6/25/1997 0:00:00,1511,491549.969999999970000,441259.669999999980000
773,INOWAK,1997,492690.900000000020000,6/25/1997 0:00:00,1511,492114.229999999980000,429110.210000000020000
774,INOWAK,1997,492690.900000000020000,6/25/1997 0:00:00,1511,492293.590000000030000,425912.250000000000000
775,Isahultila,2015,149359.299999999990000,6/21/2015 0:00:00,1996,143102.970000000000000,792625.349999999980000
776,Isahultila,2015,149359.299999999990000,6/21/2015 0:00:00,1996,146287.480000000010000,862331.449999999950000
777,Isahultila,2015,149359.299999999990000,6/21/2015 0:00:00,1996,147175.600000000010000,878522.650000000020000
778,Isahultila,2015,149359.299999999990000,6/21/2015 0:00:00,1996,147588.109999999990000,861361.290000000040000
779,Isahultila,2015,149359.299999999990000,6/21/2015 0:00:00,1996,147609.660000000000000,871760.959999999960000
780,Isahultila,2015,149359.299999999990000,6/21/2015 0:00:00,1996,147897.450000000010000,875186.640000000010000
781,Isahultila,2015,149359.299999999990000,6/21/2015 0:00:00,1996,147949.739999999990000,899970.449999999950000
782,Isahultila,2015,149359.299999999990000,6/21/2015 0:00:00,1996,148925.810000000000000,871231.319999999950000
783,Isahultila,2015,149359.299999999990000,6/21/2015 0:00:00,1996,149118.720000000000000,875346.599999999980000
784,Isahultila,2015,149359.299999999990000,6/21/2015 0:00:00,1996,149338.760000000010000,875085.510000000010000
785,J C MOOSE,1974,4761.600000000000400,6/23/1974 0:00:00,289,4004.719999999999800,18821.230000000000000
786,Jackson,2015,7377.399999999999600,6/24/2015 0:00:00,1860,5806.579999999999900,26495.849999999999000
787,Jagged Ridge,2009,53889.400000000001000,7/26/2009 0:00:00,51,50624.769999999997000,111041.550000000000000
788,Jagged Ridge,2009,53889.400000000001000,7/26/2009 0:00:00,51,52541.040000000001000,121268.880000000000000
789,Jeannes Lake,2010,17080.599999999999000,5/27/2010 0:00:00,116,12710.340000000000000,45305.800000000003000
790,Jeannes Lake,2010,17080.599999999999000,5/27/2010 0:00:00,116,14553.020000000000000,44491.379999999997000
791,Jeannes Lake,2010,17080.599999999999000,5/27/2010 0:00:00,116,15981.870000000001000,51199.309999999998000
792,Jeannes Lake,2010,17080.599999999999000,5/27/2010 0:00:00,116,16752.849999999999000,51131.419999999998000
793,Jessica,1999,49333.599999999999000,6/13/1999 0:00:00,505,49103.010000000002000,141338.329999999990000
794,Jessica,1999,49333.599999999999000,6/13/1999 0:00:00,505,49312.769999999997000,139073.450000000010000
795,JOHN,1969,70895.000000000000000,6/27/1969 0:00:00,1676,68694.369999999995000,117658.000000000000000
796,JOHN HANSEN,1969,92979.100000000006000,6/23/1969 0:00:00,1602,92960.720000000001000,156820.859999999990000
797,John Hansen Creek,2002,25732.000000000000000,6/6/2002 0:00:00,970,19471.029999999999000,60006.900000000001000
798,John Hansen Creek,2002,25732.000000000000000,6/6/2002 0:00:00,970,19858.380000000001000,66024.389999999999000
799,John Hansen Creek,2002,25732.000000000000000,6/6/2002 0:00:00,970,22218.790000000001000,85531.449999999997000
800,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,16649.119999999999000,89207.479999999996000
801,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,19269.599999999999000,108434.390000000000000
802,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,24958.910000000000000,92451.740000000005000
803,John Hansen Lake,2002,25748.299999999999000,7/20/2002 0:00:00,961,25281.790000000001000,88902.820000000007000
804,John Herberts Village,2005,17092.900000000001000,7/25/2005 0:00:00,1084,16885.919999999998000,51938.589999999997000
805,Joint Lake,2013,4334.500000000000000,6/29/2013 0:00:00,1826,4119.119999999999900,26823.049999999999000
806,Jordan Creek,2007,8404.500000000000000,6/30/2007 0:00:00,614,7486.739999999999800,55375.480000000003000
807,JUNCTION,1971,5310.699999999999800,6/6/1971 0:00:00,1180,4859.000000000000000,21179.110000000001000
808,Kachelmier,1979,1407.000000000000000,5/16/1979 0:00:00,423,1221.119999999999900,9271.000000000000000
809,Kaluktavik River,2010,19598.400000000001000,7/2/2010 0:00:00,1556,13550.129999999999000,82972.330000000002000
810,Kalyuh Hill,2005,8958.799999999999300,7/29/2005 0:00:00,1512,8772.940000000000500,43110.500000000000000
811,KAN,1971,22786.000000000000000,6/21/1971 0:00:00,76,22446.529999999999000,61740.070000000000000
812,Kandik River,2004,65990.300000000003000,6/17/2004 0:00:00,1057,65406.660000000003000,97005.550000000003000
813,Kandik River,2005,154431.600000000010000,6/11/2005 0:00:00,0,148063.420000000010000,233324.359999999990000
814,Kandik River,2005,154431.600000000010000,6/11/2005 0:00:00,0,153198.100000000010000,252614.570000000010000
815,Kandik River,2005,154431.600000000010000,6/11/2005 0:00:00,0,154031.420000000010000,231550.269999999990000
816,Kantishna River,2009,31338.400000000001000,5/23/2009 0:00:00,259,21718.869999999999000,92880.320000000007000
817,Kantishna River,2009,31338.400000000001000,5/23/2009 0:00:00,259,28756.869999999999000,78039.460000000006000
818,Kantishna River,2009,31338.400000000001000,5/23/2009 0:00:00,259,31191.720000000001000,80353.009999999995000
819,KATLITNA,1985,8105.300000000000200,8/3/1985 0:00:00,1513,8096.069999999999700,24301.180000000000000
820,KATLITNA,1994,43730.599999999999000,6/13/1994 0:00:00,1419,43546.730000000003000,85438.970000000001000
821,Kerulu Creek,2003,40728.900000000001000,6/18/2003 0:00:00,829,18248.459999999999000,109618.890000000000000
822,Kerulu Creek,2003,40728.900000000001000,6/18/2003 0:00:00,829,40634.430000000000000,81417.619999999995000
823,Kevinjik,1999,232605.500000000000000,6/20/1999 0:00:00,1471,220470.350000000010000,662353.520000000020000
824,Kevinjik,1999,232605.500000000000000,6/20/1999 0:00:00,1471,222246.670000000010000,634560.250000000000000
825,Kevinjik,1999,232605.500000000000000,6/20/1999 0:00:00,1471,230480.950000000010000,679740.219999999970000
826,Kevinjik,1999,232605.500000000000000,6/20/1999 0:00:00,1471,232163.410000000000000,677887.500000000000000
827,Kevinjik,1999,232605.500000000000000,6/20/1999 0:00:00,1471,232359.810000000000000,675053.300000000050000
828,Khotol River,2002,50807.300000000003000,7/17/2002 0:00:00,1093,43714.709999999999000,146382.609999999990000
829,Khotol River,2002,50807.300000000003000,7/17/2002 0:00:00,1093,49774.089999999997000,163322.750000000000000
830,Khotol River,2002,50807.300000000003000,7/17/2002 0:00:00,1093,50266.629999999997000,157914.290000000010000
831,Khotol River,2002,50807.300000000003000,7/17/2002 0:00:00,1093,50779.220000000001000,159706.329999999990000
832,KILIOVIL,1977,161525.100000000010000,7/16/1977 0:00:00,617,154920.519999999990000,235501.989999999990000
833,KILIOVIL,1977,161525.100000000010000,7/16/1977 0:00:00,617,158716.070000000010000,229417.899999999990000
834,KILIOVIL,1977,161525.100000000010000,7/16/1977 0:00:00,617,160541.459999999990000,226453.859999999990000
835,Kiliovilik Creek,2010,17207.099999999999000,6/24/2010 0:00:00,135,3282.820000000000200,43304.279999999999000
836,Kiliovilik River,2011,1516.300000000000000,6/11/2011 0:00:00,350,1095.940000000000100,17611.509999999998000
837,Kilo,2015,25117.000000000000000,6/20/2015 0:00:00,1923,25075.419999999998000,52072.589999999997000
838,King County Creek,2005,10135.100000000000000,6/26/2005 0:00:00,1012,4088.920000000000100,28256.740000000002000
839,King Creek,2004,40599.199999999997000,6/22/2004 0:00:00,1049,39975.610000000001000,157647.590000000000000
840,King Creek,2004,40599.199999999997000,6/22/2004 0:00:00,1049,40292.209999999999000,157373.790000000010000
841,King Creek,2015,2238.800000000000200,6/21/2015 0:00:00,1867,2098.900000000000100,16057.870000000001000
842,Kink,1999,92000.399999999994000,6/12/1999 0:00:00,1191,90383.259999999995000,182089.380000000000000
843,Kitalitna,2011,24524.799999999999000,5/25/2011 0:00:00,1793,24231.200000000001000,73630.880000000005000
844,Klikitarik,2015,7680.000000000000000,6/20/2015 0:00:00,2022,7652.159999999999900,24750.669999999998000
845,Kobe,2015,8514.799999999999300,6/20/2015 0:00:00,1857,7968.420000000000100,39716.870000000003000
846,Kobe,2015,8514.799999999999300,6/20/2015 0:00:00,1857,8283.549999999999300,41670.239999999998000
847,Kocacho,1999,3171.199999999999800,6/13/1999 0:00:00,609,55.369999999999997,2621.510000000000200
848,Kocacho #2,2002,25184.400000000001000,7/23/2002 0:00:00,1189,12512.219999999999000,42661.800000000003000
849,KOKHILA HILLS,1997,36546.199999999997000,6/8/1997 0:00:00,1481,35824.360000000001000,71734.990000000005000
850,KOKWIM,1990,109324.800000000000000,7/4/1990 0:00:00,1438,101617.910000000000000,144217.100000000010000
851,Kuka Creek 4,2015,41628.199999999997000,6/22/2015 0:00:00,1994,41527.309999999998000,281561.989999999990000
852,Kungiakrok Creek,2012,12855.500000000000000,7/3/2012 0:00:00,128,12372.000000000000000,40128.239999999998000
853,KURTI FLATS,1972,27730.099999999999000,7/15/1972 0:00:00,1179,19029.090000000000000,47630.860000000001000
854,Ladue,2007,19246.000000000000000,6/19/2007 0:00:00,1577,14075.660000000000000,41632.660000000003000
855,Ladue Fork,2013,7964.500000000000000,6/25/2013 0:00:00,1765,7215.170000000000100,37045.250000000000000
856,Ladue Fork,2013,7964.500000000000000,6/25/2013 0:00:00,1765,7931.550000000000200,40080.650000000001000
857,Lake Snohomish,2004,21719.000000000000000,8/10/2004 0:00:00,1129,20961.790000000001000,82153.389999999999000
858,Lake Snohomish,2004,21719.000000000000000,8/10/2004 0:00:00,1129,21135.259999999998000,80074.729999999996000
859,Lake Snohomish,2004,21719.000000000000000,8/10/2004 0:00:00,1129,21709.389999999999000,77219.119999999995000
860,Lake Todatonten,2004,12376.700000000001000,7/20/2004 0:00:00,1054,5683.010000000000200,34316.510000000002000
861,Lake Tutusirok,2010,7386.699999999999800,7/2/2010 0:00:00,568,2950.860000000000100,18711.930000000000000
862,Lawson,2015,31089.900000000001000,6/29/2015 0:00:00,1992,28456.619999999999000,80223.429999999993000
863,Lawson,2015,31089.900000000001000,6/29/2015 0:00:00,1992,28881.759999999998000,59944.470000000001000
864,Lawson,2015,31089.900000000001000,6/29/2015 0:00:00,1992,30370.869999999999000,69601.110000000001000
865,Lawson,2015,31089.900000000001000,6/29/2015 0:00:00,1992,30993.869999999999000,68104.630000000005000
866,LAWSON,1969,8129.800000000000200,7/14/1969 0:00:00,3,7659.430000000000300,26057.259999999998000
867,LEWIS,1971,18105.900000000001000,6/28/1971 0:00:00,1295,15587.969999999999000,40788.839999999997000
868,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,199617.130000000000000,310398.940000000000000
869,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,200678.290000000010000,320588.270000000020000
870,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,201196.170000000010000,304854.770000000020000
871,Lime Hills,2013,201808.200000000010000,5/31/2013 0:00:00,1836,201304.220000000000000,306844.549999999990000
872,Little Big Creek,2007,17717.400000000001000,7/8/2007 0:00:00,985,16910.450000000001000,56740.040000000001000
873,Little Big Creek,2007,17717.400000000001000,7/8/2007 0:00:00,985,17293.849999999999000,56966.029999999999000
874,Little Black,2015,2060.099999999999900,7/5/2015 0:00:00,1975,898.710000000000040,16227.360000000001000
875,Little Black,2015,2060.099999999999900,7/5/2015 0:00:00,1975,2034.069999999999900,20267.580000000002000
876,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,228306.209999999990000,559109.160000000030000
877,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,235085.739999999990000,388288.940000000000000
878,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,305367.190000000000000,515456.120000000000000
879,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,310025.549999999990000,436016.599999999980000
880,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,332860.570000000010000,468066.729999999980000
881,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,340944.229999999980000,457938.080000000020000
882,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,343789.320000000010000,450219.359999999990000
883,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,344672.090000000030000,440902.190000000000000
884,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,346316.840000000030000,437600.929999999990000
885,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,347683.719999999970000,434612.750000000000000
886,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,347735.140000000010000,441303.479999999980000
887,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,348373.179999999990000,447141.789999999980000
888,Little Black One,2009,349451.299999999990000,6/20/2009 0:00:00,252,348698.479999999980000,439551.710000000020000
889,Little Black River,1950,1366729.100000000100000,5/24/1950 0:00:00,1757,1314371.919999999900000,460826.760000000010000
890,Little Creek,2008,15804.299999999999000,7/6/2008 0:00:00,425,10061.330000000000000,54398.080000000002000
891,Little Creek,2008,15804.299999999999000,7/6/2008 0:00:00,425,15688.830000000000000,54469.169999999998000
892,Little Creek,2011,26201.299999999999000,5/29/2011 0:00:00,594,25405.070000000000000,73338.080000000002000
893,Little Delta,2007,31562.799999999999000,4/29/2007 0:00:00,1117,31527.520000000000000,73620.889999999999000
894,Little Mud,2009,50718.900000000001000,7/10/2009 0:00:00,718,40842.809999999998000,134745.429999999990000
895,Little Mud,2009,50718.900000000001000,7/10/2009 0:00:00,718,43591.699999999997000,114576.649999999990000
896,Little Mud,2009,50718.900000000001000,7/10/2009 0:00:00,718,48164.800000000003000,147135.160000000000000
897,Little Mud,2009,50718.900000000001000,7/10/2009 0:00:00,718,49204.849999999999000,146480.989999999990000
898,Little Mud,2009,50718.900000000001000,7/10/2009 0:00:00,718,50575.889999999999000,128905.480000000000000
899,Little Mud,2013,26405.900000000001000,6/24/2013 0:00:00,1815,23792.049999999999000,113533.520000000000000
900,Little Mud,2013,26405.900000000001000,6/24/2013 0:00:00,1815,26345.160000000000000,115542.190000000000000
901,Little Mud,2013,26405.900000000001000,6/24/2013 0:00:00,1815,26387.740000000002000,114081.640000000000000
902,Little Mud,2013,26405.900000000001000,6/24/2013 0:00:00,1815,26397.990000000002000,114984.340000000000000
903,Little Mud #2,2005,193399.799999999990000,6/11/2005 0:00:00,1467,185410.670000000010000,251642.160000000000000
904,Little Mud #2,2005,193399.799999999990000,6/11/2005 0:00:00,1467,188973.030000000000000,256563.820000000010000
905,Little Mud #2,2005,193399.799999999990000,6/11/2005 0:00:00,1467,193007.170000000010000,249908.320000000010000
906,Little Mud #2,2005,193399.799999999990000,6/11/2005 0:00:00,1467,193339.170000000010000,246935.370000000000000
907,Little Mud River,2015,9527.399999999999600,6/24/2015 0:00:00,2087,9114.530000000000700,39213.510000000002000
908,Little Mud River,2015,9527.399999999999600,6/24/2015 0:00:00,2087,9276.399999999999600,41573.779999999999000
909,LITTLE MUD RIVER,1972,10207.100000000000000,7/8/1972 0:00:00,261,10193.809999999999000,56621.750000000000000
910,Little Mud River #1,2005,35577.199999999997000,7/25/2005 0:00:00,510,32562.520000000000000,79404.839999999997000
911,Little Mud River #1,2005,35577.199999999997000,7/25/2005 0:00:00,510,34787.959999999999000,87566.020000000004000
912,Little Mud River #1,2005,35577.199999999997000,7/25/2005 0:00:00,510,35424.879999999997000,79067.529999999999000
913,Little Mud River #1,2005,35577.199999999997000,7/25/2005 0:00:00,510,35475.480000000003000,79915.360000000001000
914,Little Mud River #2,2005,30170.700000000001000,7/27/2005 0:00:00,439,30006.330000000002000,170766.280000000000000
915,Little Mud River #2,2005,30170.700000000001000,7/27/2005 0:00:00,439,30007.880000000001000,173170.220000000000000
916,Little Mud River #2,2005,30170.700000000001000,7/27/2005 0:00:00,439,30124.380000000001000,173376.130000000000000
917,LIV N 18,1991,48564.699999999997000,6/22/1991 0:00:00,44,47378.010000000002000,148335.220000000000000
918,LIV N 18,1991,48564.699999999997000,6/22/1991 0:00:00,44,48440.010000000002000,139347.239999999990000
919,LIV N 18,1991,48564.699999999997000,6/22/1991 0:00:00,44,48522.709999999999000,139742.620000000000000
920,Live Trap Lake,2009,1664.900000000000100,5/25/2009 0:00:00,91,1497.339999999999900,17844.650000000001000
921,Live Trap Lake,2009,1664.900000000000100,5/25/2009 0:00:00,91,1594.339999999999900,17337.220000000001000
922,Lloyd,2011,8817.500000000000000,5/31/2011 0:00:00,1812,8677.350000000000400,33904.360000000001000
923,Lloyd,2011,8817.500000000000000,5/31/2011 0:00:00,1812,8757.860000000000600,36379.190000000002000
924,Lloyd,2015,66267.899999999994000,6/23/2015 0:00:00,2062,55566.849999999999000,236266.690000000000000
925,Lloyd,2015,66267.899999999994000,6/23/2015 0:00:00,2062,60489.550000000003000,200313.500000000000000
926,Lloyd,2015,66267.899999999994000,6/23/2015 0:00:00,2062,61777.820000000000000,260388.929999999990000
927,Lloyd,2015,66267.899999999994000,6/23/2015 0:00:00,2062,64908.440000000002000,253270.459999999990000
928,Lloyd,2015,66267.899999999994000,6/23/2015 0:00:00,2062,66014.589999999997000,246519.329999999990000
929,LONE MOUNTAIN,2010,51995.599999999999000,5/29/2010 0:00:00,624,49379.349999999999000,105102.390000000000000
930,LONE MOUNTAIN,2010,51995.599999999999000,5/29/2010 0:00:00,624,51955.150000000001000,95284.610000000001000
931,Lost Horse Creek,2005,1866.599999999999900,6/28/2005 0:00:00,151,1671.250000000000000,15746.469999999999000
932,Lost Horse Creek,2005,1866.599999999999900,6/28/2005 0:00:00,151,1687.930000000000100,16899.830000000002000
933,Lost River,2010,15331.400000000000000,5/31/2010 0:00:00,1795,5859.069999999999700,37073.250000000000000
934,Lost River,2010,15331.400000000000000,5/31/2010 0:00:00,1795,12019.690000000001000,43513.410000000003000
935,Lost River,2015,52108.500000000000000,6/23/2015 0:00:00,2090,42027.940000000002000,162204.340000000000000
936,Lost River,2015,52108.500000000000000,6/23/2015 0:00:00,2090,42599.400000000001000,154923.530000000000000
937,Lost River,2015,52108.500000000000000,6/23/2015 0:00:00,2090,44649.120000000003000,174701.010000000010000
938,Lost River,2015,52108.500000000000000,6/23/2015 0:00:00,2090,50568.330000000002000,176387.260000000010000
939,Lost Twenty,2002,15177.299999999999000,8/19/2002 0:00:00,965,14345.450000000001000,62884.110000000001000
940,Louie Creek,2010,17837.200000000001000,6/23/2010 0:00:00,1784,17117.310000000001000,84728.559999999998000
941,Louie Creek,2010,17837.200000000001000,6/23/2010 0:00:00,1784,17293.509999999998000,83323.690000000002000
942,Louis Lake,2004,22192.599999999999000,7/16/2004 0:00:00,1175,16270.299999999999000,79598.270000000004000
943,Louis Lake,2004,22192.599999999999000,7/16/2004 0:00:00,1175,20518.320000000000000,91537.750000000000000
944,Lower Mouth,2004,87412.800000000003000,7/7/2004 0:00:00,1024,78713.220000000001000,217976.760000000010000
945,Lower Mouth,2004,87412.800000000003000,7/7/2004 0:00:00,1024,85409.470000000001000,230696.470000000000000
946,LowerLadue,1999,53842.000000000000000,6/12/1999 0:00:00,1638,52375.870000000003000,84271.929999999993000
947,LowerLadue,1999,53842.000000000000000,6/12/1999 0:00:00,1638,53196.489999999998000,87181.649999999994000
948,LowerLadue,1999,53842.000000000000000,6/12/1999 0:00:00,1638,53500.940000000002000,83455.630000000005000
949,LowerLadue,1999,53842.000000000000000,6/12/1999 0:00:00,1638,53733.440000000002000,84138.130000000005000
950,Luck,1991,9996.600000000000400,7/2/1991 0:00:00,1383,9990.670000000000100,39539.589999999997000
951,Lucky Creek,2004,48231.500000000000000,7/3/2004 0:00:00,884,43096.029999999999000,108227.570000000010000
952,Lucky Creek,2004,48231.500000000000000,7/3/2004 0:00:00,884,47850.760000000002000,116755.730000000000000
953,Lynx Creek,2002,7870.147949219999600,8/2/2002 0:00:00,815,7543.710000000000000,33698.860000000001000
954,Lynx Creek,2002,7870.147949219999600,8/2/2002 0:00:00,815,7681.810000000000400,28673.630000000001000
955,Magitchlie Creek,1997,279448.299999999990000,6/10/1997 0:00:00,630,268660.179999999990000,542354.479999999980000
956,Magitchlie Creek,1997,279448.299999999990000,6/10/1997 0:00:00,630,274336.950000000010000,584644.349999999980000
957,Magitchlie Creek,1997,279448.299999999990000,6/10/1997 0:00:00,630,276035.340000000030000,541090.439999999940000
958,Magitchlie Creek,1997,279448.299999999990000,6/10/1997 0:00:00,630,278209.710000000020000,568812.510000000010000
959,Magitchlie Creek,1997,279448.299999999990000,6/10/1997 0:00:00,630,278402.520000000020000,563106.209999999960000
960,Magitchlie Creek,1997,279448.299999999990000,6/10/1997 0:00:00,630,279128.039999999980000,564779.800000000050000
961,Magitchlie Creek,1997,279448.299999999990000,6/10/1997 0:00:00,630,279282.140000000010000,567085.719999999970000
962,Magitchlie Creek,1997,279448.299999999990000,6/10/1997 0:00:00,630,279316.560000000000000,565546.250000000000000
963,Magitchlie Creek,1997,279448.299999999990000,6/10/1997 0:00:00,630,279323.239999999990000,568120.260000000010000
964,MANY LAKES,1997,52879.000000000000000,7/21/1997 0:00:00,1146,52786.430000000000000,95308.960000000006000
965,Maybe Creek,2015,8681.000000000000000,6/21/2015 0:00:00,2089,8439.100000000000400,104969.390000000000000
966,Maybe Creek,2015,8681.000000000000000,6/21/2015 0:00:00,2089,8458.280000000000700,101853.750000000000000
967,MCCORD CREEK,2011,7716.899999999999600,5/29/2011 0:00:00,1778,7667.949999999999800,37509.199999999997000
968,MCG WNW 65,1981,9312.600000000000400,6/19/1981 0:00:00,722,8049.640000000000300,23626.930000000000000
969,MCG WNW 65,1981,9312.600000000000400,6/19/1981 0:00:00,722,9187.819999999999700,24447.650000000001000
970,McKinley River East,2013,4441.600000000000400,6/28/2013 0:00:00,202,4430.850000000000400,26706.779999999999000
971,MCLEAN CREEK,2010,14089.799999999999000,5/29/2010 0:00:00,286,12665.730000000000000,48423.959999999999000
972,MCLEAN CREEK,2010,14089.799999999999000,5/29/2010 0:00:00,286,13620.639999999999000,41367.900000000001000
973,MCLEAN CREEK,2010,14089.799999999999000,5/29/2010 0:00:00,286,14066.160000000000000,42316.449999999997000
974,MEADOW,1990,30041.099999999999000,7/1/1990 0:00:00,840,24329.250000000000000,102144.140000000000000
975,MEADOW,1990,30041.099999999999000,7/1/1990 0:00:00,840,29891.389999999999000,97627.490000000005000
976,Medfra,2016,7930.300000000000200,5/29/2016 0:00:00,1914,4191.640000000000300,48384.540000000001000
977,Medfra,2016,7930.300000000000200,5/29/2016 0:00:00,1914,5747.960000000000000,87042.850000000006000
978,Melogitna,2015,9592.799999999999300,6/25/2015 0:00:00,2098,1067.950000000000000,25922.349999999999000
979,Melozi Moran,1999,59237.800000000003000,6/27/1999 0:00:00,1423,898.049999999999950,13950.100000000000000
980,Melozi Moran,1999,59237.800000000003000,6/27/1999 0:00:00,1423,48427.029999999999000,99447.690000000002000
981,MELOZI SPRINGS,1968,14877.000000000000000,7/26/1968 0:00:00,645,9586.750000000000000,43254.019999999997000
982,Melozitna,2016,1066.700000000000000,6/25/2016 0:00:00,2081,137.789999999999990,5571.390000000000300
983,Melozitna,2016,1066.700000000000000,6/25/2016 0:00:00,2081,258.759999999999990,5278.790000000000000
984,Menotl East,2005,15814.299999999999000,7/26/2005 0:00:00,89,15141.440000000001000,41468.750000000000000
985,Menotl East,2005,15814.299999999999000,7/26/2005 0:00:00,89,15644.020000000000000,35821.790000000001000
986,Menotl East,2005,15814.299999999999000,7/26/2005 0:00:00,89,15720.490000000000000,36668.220000000001000
987,MHM N 25,1991,42402.000000000000000,6/27/1991 0:00:00,226,41973.839999999997000,124240.000000000000000
988,MHM NW 42,1995,1237.300000000000000,5/12/1995 0:00:00,1728,630.950000000000050,9869.059999999999500
989,MHM SE 36,1993,5303.899999999999600,6/3/1993 0:00:00,427,5209.340000000000100,26425.540000000001000
990,MHM SE 36,1993,5303.899999999999600,6/3/1993 0:00:00,427,5286.710000000000000,26372.779999999999000
991,Michigan Creek,2015,9826.200000000000700,6/17/2015 0:00:00,2099,4627.529999999999700,36721.580000000002000
992,Michigan Creek,2015,9826.200000000000700,6/17/2015 0:00:00,2099,9363.809999999999500,53579.480000000003000
993,Middle Birch Creek,2004,30294.099999999999000,6/14/2004 0:00:00,1128,26138.090000000000000,87381.070000000007000
994,Middle Birch Creek,2004,30294.099999999999000,6/14/2004 0:00:00,1128,29966.389999999999000,81667.500000000000000
995,Middle Birch Creek,2004,30294.099999999999000,6/14/2004 0:00:00,1128,30192.970000000001000,81692.550000000003000
996,MIDDLEFORK,1990,3661.800000000000200,6/30/1990 0:00:00,1432,3429.780000000000200,22704.130000000001000
997,Midnight Creek,2012,7934.600000000000400,6/25/2012 0:00:00,577,4127.579999999999900,19881.369999999999000
998,Milepost 78,2002,115319.800000000000000,5/23/2002 0:00:00,1454,114688.630000000000000,165635.359999999990000
999,Milepost 78,2002,115319.800000000000000,5/23/2002 0:00:00,1454,115015.550000000000000,166997.709999999990000
1000,Milepost 85,2002,21573.200000000001000,8/4/2002 0:00:00,1385,403.410000000000030,11191.379999999999000
1001,Milepost 85,2002,21573.200000000001000,8/4/2002 0:00:00,1385,4438.729999999999600,32243.560000000001000
1002,MILITARY #6,1990,7567.000000000000000,6/28/1990 0:00:00,531,1448.359999999999900,26412.380000000001000
1003,MILITARY #7,1990,15642.000000000000000,6/28/1990 0:00:00,530,7552.760000000000200,58029.889999999999000
1004,MILITARY #7,1990,15642.000000000000000,6/28/1990 0:00:00,530,11642.129999999999000,54205.769999999997000
1005,Mingvk Lake,2015,21698.000000000000000,7/19/2015 0:00:00,1946,2655.489999999999800,25484.950000000001000
1006,Mingvk Lake,2015,21698.000000000000000,7/19/2015 0:00:00,1946,3077.000000000000000,29041.919999999998000
1007,Mingvk Lake,2015,21698.000000000000000,7/19/2015 0:00:00,1946,7418.079999999999900,70125.820000000007000
1008,MINIKAKOSA,1969,85014.300000000003000,6/22/1969 0:00:00,468,83188.419999999998000,116684.539999999990000
1009,Minto,1983,26864.599999999999000,6/25/1983 0:00:00,701,24979.680000000000000,48450.239999999998000
1010,Minto,1983,26864.599999999999000,6/25/1983 0:00:00,701,25368.330000000002000,48364.419999999998000
1011,Minto 1,2004,9951.899999999999600,8/12/2004 0:00:00,1155,4284.649999999999600,36416.830000000002000
1012,Minto Flats South,2009,534911.000000000000000,6/21/2009 0:00:00,1518,387393.489999999990000,410639.789999999980000
1013,Minto Flats South,2009,534911.000000000000000,6/21/2009 0:00:00,1518,522187.570000000010000,313678.020000000020000
1014,Minto Flats South,2009,534911.000000000000000,6/21/2009 0:00:00,1518,526136.680000000050000,322016.010000000010000
1015,Minto Flats South,2009,534911.000000000000000,6/21/2009 0:00:00,1518,528361.040000000040000,361956.169999999980000
1016,Minto Flats South,2009,534911.000000000000000,6/21/2009 0:00:00,1518,532080.939999999940000,310934.409999999970000
1017,Minto Flats South,2009,534911.000000000000000,6/21/2009 0:00:00,1518,533292.500000000000000,307657.520000000020000
1018,Minto Flats South,2009,534911.000000000000000,6/21/2009 0:00:00,1518,533667.880000000000000,303504.789999999980000
