"year","parentid","parentac","name","n","year_int","sum_ac","doy","bor_ac","mar_ac","tun_ac","ecoreg1"
1990,1507,1085.4,"60 MILE BUTTE",1,NA,1085.438,185,1084.840371,0,0,"boreal"
1990,1213,138510.2,"BIRCH HILL",9,NA,138510.184,185,138499.9555815,0,0,"boreal"
1990,1163,39691.7,"BONNIE",10,18,39691.6,185,39688.967259,0,0,"boreal"
1990,1517,8610.7,"CEM W 26",5,NA,8610.681,185,8610.4478565,0,0,"boreal"
1990,1279,46194.3,"CLEAR FORK",6,NA,46194.298,185,46202.457375,0,0,"boreal"
1990,653,3472.5,"GRANITE T",2,7,3472.542,185,3472.912512,0,0,"boreal"
1990,1305,30200.6,"HOYLE",1,NA,30200.599,185,30203.397045,0,0,"boreal"
1990,1438,109324.8,"KOKWIM",11,18,109324.762,185,109330.025778,0,0,"boreal"
1990,1043,1623.9,"NORTH FORK",1,NA,1623.872,185,1623.2574555,0,0,"boreal"
1990,1362,1326.3,"PEDRO DOME",1,NA,1326.348,185,1325.2488255,0,0,"boreal"
1990,1485,2720.7,"31039",2,33,2720.714,186,2720.5519185,0,0,"boreal"
1990,1484,2323.2,"31058",3,NA,2323.208,186,828.4195125,0,1495.6030125,"tundra"
1990,1487,2159,"BTT W 31",1,NA,2159.032,186,2158.3386225,0,0,"boreal"
1990,1483,4174.2,"FYU W 84",11,27.5,4174.158,186,4171.8984255,0,0,"boreal"
1990,1018,4895,"LADUE RIVER",4,NA,4894.976,186,4892.4566055,0,0,"boreal"
1990,1504,25599.7,"MILITARY #8",2,NA,25599.682,186,25604.0563905,0,0,"boreal"
1990,1042,1618.5,"BEAR LAKE",1,NA,1618.464,187,1616.808015,0,0,"boreal"
1990,473,4183.2,"FROZEN FOOT",9,NA,4183.161,187,4186.5764625,0,0,"boreal"
1990,1284,150750.4,"MOOSE CRK",4,NA,150750.149,187,150758.562816,0,0,"boreal"
1990,295,11670.3,"PORCUPINE",1,NA,11670.275,187,11672.3753325,0,0,"boreal"
1990,264,3353.6,"TAL SE 80",10,NA,3353.16,187,3356.1553995,0,0,"boreal"
1990,428,4903.2,"31041",1,NA,4903.196,188,4908.246615,0,0,"boreal"
1990,1275,1466.2,"31042",1,NA,1466.248,188,1466.024544,0,0,"boreal"
1990,1273,2534.1,"BTT SW 61",3,21,2534.054,188,2533.073355,0,0,"boreal"
1990,1274,17627.2,"TAL NE 50",3,NA,17627.196,188,17626.98807,0,0,"boreal"
1990,293,1725.5,"TAL S 78",12,21,1725.543,189,1725.1141365,0,0,"boreal"
1990,1506,9839.2,"SHAWNEE",10,6,9839.201,190,9836.953524,0,0,"boreal"
1990,938,55041.9,"31061",15,NA,55041.916,191,55048.6434015,0,0,"boreal"
1990,1560,25084.4,"TAL SE 87",54,38,25084.022,195,25086.3219945,0,0,"boreal"
1990,1562,17544.9,"31063",25,4,17543.761,196,17542.47816,0,0,"boreal"
1990,1382,20790.7,"BTT SE 59",16,22,20790.651,196,20781.431658,0,0,"boreal"
1990,864,2010.8,"CEM E 90",16,NA,2010.777,197,2009.7790965,0,0,"boreal"
1990,292,6934.3,"TAL S 76",10,NA,6934.3,197,6940.932345,0,0,"boreal"
1990,1173,18172.2,"31051",13,19,18172.138,198,18169.63065,0,0,"boreal"
1990,1428,48868,"32034",4,37,48868.03,198,48868.96743,0,0,"boreal"
1990,741,2175,"SALCHA TR",1,NA,2175.029,198,2175.2406045,0,0,"boreal"
1990,1269,1511.1,"CIK SE 30",1,40,1511.097,199,1510.948233,0,0,"boreal"
1990,1368,70859,"TAL N 47",4,21,70858.964,199,70863.338691,0,0,"boreal"
1990,1270,1732.8,"ALAGNAK",1,NA,1732.768,200,0,0,1730.8963935,"tundra"
1990,1717,27858.3,"BTT SW 53",5,17.25,27858.298,200,27850.908024,0,0,"boreal"
1990,1698,6803.9,"HSL W 37",2,3,6803.941,201,6807.2732505,0,0,"boreal"
1990,1713,16452.8,"CANOE MTN.",1,NA,16452.81,204,16454.079477,0,0,"boreal"
1990,1714,12660.3,"EIGHT MILE",2,31,12660.293,205,12658.250151,0,0,"boreal"
1990,1669,5883.4,"SPITLER",2,NA,5883.365,206,5883.224103,0,0,"boreal"
1990,363,3302.3,"31056",1,NA,3302.257,220,0,0,3299.6671965,"tundra"
1990,251,66443,"32051",4,NA,66443.013,220,0,0,66441.0240585,"tundra"
1991,197,9213.6,"Pothole",6,33,9213.649,139,3240.287865,5975.295426,0,"maritime"
1991,1027,3377.6,"HSL N 48",3,14,3377.62,157,3378.8396385,0,0,"boreal"
1991,1026,1249,"TAL N 52",1,20,1248.96,157,1249.412301,0,0,"boreal"
1991,328,26369.7,"TAL S 32",27,NA,26369.656,157,26371.7622045,0,0,"boreal"
1991,284,3295.3,"132225",1,NA,3295.343,159,0,0,3295.441701,"tundra"
1991,1028,1770.6,"132239",1,NA,1770.564,159,0,0,1772.7065595,"tundra"
1991,395,5030.6,"DCK S 32",2,4,5030.554,159,5031.897957,0,0,"boreal"
1991,1292,89427.6,"132241",13,NA,89427.61,160,89425.0508445,0,0,"boreal"
1991,1293,10180.8,"132242",1,NA,10180.804,160,0,0,10181.4426045,"tundra"
1991,533,1497.7,"Big Rex",6,NA,1497.688,164,1498.494141,0,0,"boreal"
1991,1184,1352.9,"132306",7,11,1352.916,169,1350.824193,0,0,"boreal"
1991,542,35313.5,"132339",2,NA,35313.542,172,35322.2512515,0,0,"boreal"
1991,60,18768.1,"Wellesley",3,37,18768.07,172,18771.2077725,0,0,"boreal"
1991,442,4641.7,"131356",1,NA,4641.666,173,4642.262793,0,0,"boreal"
1991,1480,55978.3,"132376",17,19.4,55978.332,173,55984.0346685,0,0,"boreal"
1991,814,3222.6,"Broken",1,NA,3222.605,173,3222.2739105,0,0,"boreal"
1991,1019,3552.6,"BTT SW 60",6,NA,3552.585,173,3551.195376,0,0,"boreal"
1991,44,48564.7,"LIV N 18",17,29.5714285714286,48564.639,173,48569.8468275,0,0,"boreal"
1991,1453,6701.9,"Tazlina Lake",1,NA,6701.914,173,5947.273719,753.6949605,0,"boreal"
1991,823,18200.8,"VEE SW 24",19,30.6666666666667,18200.788,173,18199.431513,0,0,"boreal"
1991,1079,5963.1,"131408",5,22,5963.066,174,2164.5656685,0,3800.277216,"tundra"
1991,1078,4457.5,"132407",1,NA,4457.536,174,4460.1216975,0,0,"boreal"
1991,1152,56431.3,"CEM NE 20",20,1,56431.327,174,56427.266907,0,0,"boreal"
1991,1198,9682.6,"Galickson",1,NA,9682.607,174,9682.8341355,0,0,"boreal"
1991,896,14208.2,"HSL NNW 37",2,35,14208.152,174,14207.2278435,0,0,"boreal"
1991,842,2653.4,"Scottie Mtn",1,NA,2653.354,174,2650.052862,0,0,"boreal"
1991,1141,21460.3,"DCK E 65",1,NA,21460.333,175,21462.848406,0,0,"boreal"
1991,85,37833.5,"CEM E 55",10,NA,37833.33,176,37832.862762,0,0,"boreal"
1991,1683,16865.6,"131462",3,20,16865.642,177,16861.95099,0,0,"boreal"
1991,1712,75207.3,"132460",36,41.2666666666667,75207.224,177,75211.151166,0,0,"boreal"
1991,1565,14644.4,"131492",2,NA,14644.385,178,14642.898669,0,0,"boreal"
1991,226,42402,"MHM N 25",5,33,42402.046,178,42407.517627,0,0,"boreal"
1991,1399,2211.3,"TAL SW 56",1,NA,2211.297,178,2212.825275,0,0,"boreal"
1991,413,3161.7,"131520",1,NA,3161.709,179,3162.6721845,0,0,"boreal"
1991,181,2731,"131521",4,NA,2730.976,179,2729.670093,0,0,"boreal"
1991,1202,6725.9,"GAL NE 50",2,6,6725.87,179,6728.5455975,0,0,"boreal"
1991,1545,2035.5,"GAL S 57",8,23,2035.49,179,2037.8008035,0,0,"boreal"
1991,1468,2990.5,"131549",1,NA,2990.54,180,2990.9836305,0,0,"boreal"
1991,498,190798.7,"BTT WSW 84",17,5.28571428571429,190798.577,180,190799.5805685,0,0,"boreal"
1991,1162,14125.3,"Cross",2,NA,14125.256,180,14124.9418785,0,0,"boreal"
1991,41,4056.9,"Fork",4,22,4056.878,180,4057.1428635,0,0,"boreal"
1991,1160,5764.6,"Moly",2,NA,5764.619,180,5765.1326235,0,0,"boreal"
1991,393,3785.7,"Russian",3,NA,3518.937,180,3517.1690175,0,0,"boreal"
1991,40,20363.8,"TAL NE 37",23,NA,20363.344,180,20360.8836585,0,0,"boreal"
1991,461,233101,"131569",22,20.2941176470588,233100.85,181,233108.577432,0,0,"boreal"
1991,844,145013.7,"132562",61,19.1481481481481,145012.902,181,145016.1144315,0,0,"boreal"
1991,548,3322,"132564",2,41,3322.034,181,3319.6827015,0,0,"boreal"
1991,549,38877.3,"BTT S 17",7,40.6666666666667,38877.31,181,38879.6736735,0,0,"boreal"
1991,887,3816.5,"George",3,NA,3816.486,181,3816.9568035,0,0,"boreal"
1991,765,2307.3,"Glacier",3,NA,2307.343,181,2309.789277,0,0,"boreal"
1991,1256,5736.9,"Soda",4,NA,5736.913,181,5738.667678,0,0,"boreal"
1991,558,8165.2,"Stoney",3,34,8165.205,181,8170.1067465,0,0,"boreal"
1991,1514,12725.6,"Twin",1,NA,12725.552,181,0,0,12729.86118,"tundra"
1991,1294,12557.4,"Waldren",3,34,12557.44,181,12557.727837,0,0,"boreal"
1991,1349,15790,"131615",7,1,15789.989,182,4776.8114655,0,11012.97564,"tundra"
1991,1342,37943.1,"132614",1,NA,37943.135,182,28859.4670815,0,9081.257013,"boreal"
1991,1341,3988.6,"Appel",2,NA,3988.574,182,3988.867752,0,0,"boreal"
1991,1661,33596.3,"BTT S 49",6,38,33596.052,182,33600.9178215,0,0,"boreal"
1991,1604,17102.4,"BTT SS 53",7,26,17102.353,182,17100.1354995,0,0,"boreal"
1991,1329,7802.4,"Little",2,NA,7802.37,182,7801.154271,0,0,"boreal"
1991,1253,12464,"TAL N 25",7,NA,12463.97,182,12462.98778,0,0,"boreal"
1991,173,2742.8,"Black",1,NA,2742.834,183,2740.789818,0,0,"boreal"
1991,1509,8922.7,"IAN NW 30",1,NA,8922.694,183,8923.1345235,0,0,"boreal"
1991,1383,9996.6,"Luck",7,1,9996.61,183,9995.298408,0,0,"boreal"
1991,285,4616,"Old",85,1,4611.086,183,4613.1291135,0,0,"boreal"
1991,1479,28013.9,"131655",4,22,28013.881,184,28014.8127705,0,0,"boreal"
1991,912,4459.6,"Kulukbuk",1,NA,4459.644,184,4460.5664865,0,0,"boreal"
1991,976,1688.1,"MHM N 25",1,NA,1688.034,184,1686.639888,0,0,"boreal"
1991,1214,7013.8,"MHM N 46",5,NA,7013.835,184,7012.7657685,0,0,"boreal"
1991,1408,3052.2,"TAL SW 38",3,7,3052.177,184,3052.142118,0,0,"boreal"
1991,557,9789.9,"MHM E 32",6,NA,9789.819,185,9785.5803945,0,0,"boreal"
1991,854,2630.1,"EAA N 47",9,NA,2630.108,187,2632.0389075,0,0,"boreal"
1991,1472,3119.3,"Surprise",3,NA,3119.307,188,3121.3068075,0,0,"boreal"
1991,607,7718.7,"132687",3,34,7718.746,190,7720.647462,0,0,"boreal"
1991,777,19606.1,"MHM W 55",5,NA,19606.1,196,19602.9632025,0,0,"boreal"
1991,847,21397,"FYU NE 65",2,16,21397.047,201,21399.688368,0,0,"boreal"
1991,1206,11118.4,"GAL NE 30",22,35,11118.184,245,11119.280211,0,0,"boreal"
1992,1462,33057.3,"Paradise",4,NA,33057.302,163,33059.832003,0,0,"boreal"
1992,1147,4401.4,"232266",2,20,4401.366,171,4399.852788,0,0,"boreal"
1992,1197,29376.8,"BTT S 48",10,20,29376.812,175,29374.5327435,0,0,"boreal"
1992,1193,3447.8,"CEM SW 50",4,NA,3447.756,181,3448.2267225,0,0,"boreal"
1992,1634,3002.5,"CEM WNW 73",2,42,3002.507,181,3004.3273005,0,0,"boreal"
1992,1194,4519.6,"CEM NW 42",1,NA,4519.646,184,4517.277084,0,0,"boreal"
1992,1195,4592.5,"CEM NW 45",6,NA,4592.469,184,4593.336003,0,0,"boreal"
1992,1070,1081,"232412",2,NA,1080.99,201,1081.282059,0,0,"boreal"
1992,1749,39834.9,"232414",1,NA,39834.886,201,39834.858051,0,0,"boreal"
1992,1196,2494.8,"FYU E 75",5,42,2494.792,215,2496.600657,0,0,"boreal"
1993,1229,13962.7,"TIMBER",4,NA,13962.665,150,0,0,13960.3699485,"tundra"
1993,272,2730.7,"ANCHOR",2,NA,2730.704,151,2729.4476985,0,0,"boreal"
1993,183,1016.8,"DCK SSW 21",3,16,1016.783,152,1016.1204705,0,0,"boreal"
1993,1658,11534.6,"332229",5,8,11534.591,153,11533.823559,0,0,"boreal"
1993,1232,25286.9,"DISCOVERY",1,NA,25286.862,153,0,0,25284.6978885,"tundra"
1993,427,5303.9,"MHM SE 36",7,6.6,5303.855,154,5305.443192,0,0,"boreal"
1993,1178,38200.9,"332248",10,3,38200.854,155,38199.368898,0,0,"boreal"
1993,1488,4990.6,"TAL SW 83",8,35,4990.649,155,4990.977369,0,0,"boreal"
1993,1461,61498.6,"332292",21,34.8333333333333,61498.607,157,61493.6360115,0,0,"boreal"
1993,1124,1279.4,"TAL S 54",1,NA,1279.435,157,1278.768375,0,0,"boreal"
1993,1559,3204.7,"MHM SE 16",5,NA,3204.718,164,3205.149534,0,0,"boreal"
1993,477,17111.4,"CEMSE34",14,26,17110.817,166,17105.4729675,0,0,"boreal"
1993,1752,1765.2,"TAL W 33",1,NA,1765.203,170,1765.81233,0,0,"boreal"
1993,496,2674.4,"CEMWNW93",3,5,2674.357,181,2674.7386515,0,0,"boreal"
1993,1494,28199.5,"TAL N 25",24,2.75,28199.453,181,28196.509077,0,0,"boreal"
1993,1668,16786.5,"DCKN178",4,NA,16786.458,184,0,0,16784.557704,"tundra"
1993,1505,2259.5,"EAA NW 50",3,22,2259.455,184,2256.859386,0,0,"boreal"
1993,305,29311.7,"SWIFT",2,NA,29311.677,193,29312.484678,0,0,"boreal"
1993,1219,12658,"332554",3,NA,12657.994,195,12658.69494,0,0,"boreal"
1993,526,209680.9,"332557",120,36.8433734939759,209680.03,195,209673.7569945,0,0,"boreal"
1993,579,2175.6,"331568",1,NA,2175.641,196,2171.459898,0,0,"boreal"
1993,1490,2578,"DUNE LAKE",2,12,2578.024,196,2577.107466,0,0,"boreal"
1993,465,26386.6,"FYUN60",1,NA,26386.601,196,26383.993902,0,0,"boreal"
1993,1491,3282.9,"331573",1,NA,3282.9,197,3281.208453,0,0,"boreal"
1993,1352,7763.4,"331582",4,NA,7763.437,197,7763.791995,0,0,"boreal"
1993,1353,7651.7,"331585",10,NA,7651.73,197,7646.1453045,0,0,"boreal"
1993,1220,4650.3,"PORCUPINE",1,NA,4650.295,197,4651.158573,0,0,"boreal"
1993,1489,7377.7,"TAL S 27",18,25,7377.688,197,7379.2719045,0,0,"boreal"
1993,1452,4542.9,"CEMW62",15,36,4542.642,198,4544.854002,0,0,"boreal"
1993,1221,4904.5,"FYUSE35",1,5,4904.518,198,4903.5763305,0,0,"boreal"
1993,13,3619.7,"331639",1,NA,3619.711,200,3621.2496435,0,0,"boreal"
1993,1585,1028.2,"MULCHATNA",1,NA,1028.208,200,1029.241746,0,0,"boreal"
1993,14,3405.9,"NABESNA",2,NA,3405.887,200,3405.9717675,0,0,"boreal"
1993,18,11538.1,"POLE",3,NA,11537.982,200,0,0,11538.271449,"tundra"
1993,1615,9813.6,"331653",4,NA,9813.591,201,9812.2677345,0,0,"boreal"
1993,593,2284.6,"DISHNA",4,NA,2284.519,201,2281.1003865,0,0,"boreal"
1993,111,1097.5,"FROZEN FOOT",6,NA,1097.343,201,1097.294463,0,0,"boreal"
1993,446,3738.1,"331662",1,NA,3738.052,202,3736.0052055,0,0,"boreal"
1993,635,3917.6,"332663",11,3,3917.551,202,3917.256723,0,0,"boreal"
1993,676,7805.8,"CEMNE62",1,NA,7805.758,203,7806.7141335,0,0,"boreal"
1993,685,82831.7,"DCKN190",1,NA,82831.653,203,0,0,82837.2809655,"tundra"
1993,1546,1280.5,"GALSW28",5,NA,1280.469,203,1277.6564025,0,0,"boreal"
1993,450,2924.4,"UNKE29",1,NA,2924.358,203,0,0,2925.822042,"tundra"
1993,1594,1628.7,"UNKESE31",2,NA,1628.737,203,0,0,1628.372529,"tundra"
1993,708,4363.4,"TOKLAT RV",1,NA,4363.427,209,4362.2681175,0,0,"boreal"
1993,634,1069.2,"MHM S 31",3,NA,1068.903,227,1068.6055725,0,0,"boreal"
1994,1551,7351.3,"TAL S 27",9,26,7351.281,157,7348.359069,0,0,"boreal"
1994,1759,6117.9,"BTT NE 26",3,NA,6117.89,159,4310.2278045,0,1808.067285,"boreal"
1994,1703,8283.1,"BTT S 49",6,3,8283.134,159,8283.305547,0,0,"boreal"
1994,1758,17025.6,"DCK SW 50",6,20,17025.589,159,17027.1901035,0,0,"boreal"
1994,1465,2203.8,"MCG NW 53",1,NA,2203.846,159,2203.039917,0,0,"boreal"
1994,1782,12902.3,"432225",7,28,12902.126,160,12901.7721285,0,0,"boreal"
1994,20,5837.7,"GAL SW 94",6,17,5837.712,160,5838.5228085,0,0,"boreal"
1994,1687,2223.1,"BTT SSW 55",7,17.3333333333333,2223.051,161,2220.1642935,0,0,"boreal"
1994,1387,15973.8,"TAL NE 33",6,25,15973.838,161,15971.7058065,0,0,"boreal"
1994,1388,1203.8,"432250",1,NA,1203.774,162,0,0,1202.0422725,"tundra"
1994,1386,1500.5,"GAL NW 58",2,NA,1500.517,162,196.8191325,0,1303.8989535,"tundra"
1994,1381,2795.2,"OME NW 60",1,NA,2795.239,162,0,0,2794.164498,"tundra"
1994,732,1117.1,"TAL SW 46",1,NA,1117.086,162,1116.42039,0,0,"boreal"
1994,556,1666.3,"432258",1,NA,1666.263,163,1666.4019885,0,0,"boreal"
1994,408,3291.7,"431299",9,25,3291.7,164,3290.549022,0,0,"boreal"
1994,273,3078.3,"GAGARYAH 2",11,NA,3078.148,164,3080.3862195,0,0,"boreal"
1994,1419,43730.6,"KATLITNA",11,26,43730.599,164,43737.881526,0,0,"boreal"
1994,297,1527.3,"OTZ NE 85",2,NA,1527.269,164,0,0,1527.1830315,"tundra"
1994,843,2794,"OTZ NW 70",1,NA,2794.002,164,2792.385342,0,0,"boreal"
1994,253,4349.2,"GAGARYAH 3",2,NA,4349.107,165,4345.8109245,0,0,"boreal"
1994,409,3438.2,"GAL NE 38",5,NA,3438.228,165,3437.5517865,0,0,"boreal"
1994,1403,21986.5,"Hajdukovich",8,34.2,21986.506,165,21992.592105,0,0,"boreal"
1994,1080,1041.2,"432333",6,48,1041.135,166,1040.361471,0,0,"boreal"
1994,1077,8546.9,"LICK CREEK",1,NA,8546.871,166,8546.3982405,0,0,"boreal"
1994,1151,14490.7,"FYU W 35",10,4,14490.557,182,14491.670409,0,0,"boreal"
1994,1751,2792,"FYU W 56",1,NA,2791.984,184,2791.7181585,0,0,"boreal"
1994,1142,31030.6,"FYU E 76",8,NA,31030.643,210,31029.5926125,0,0,"boreal"
1994,326,4576.8,"431535",4,NA,4576.843,218,4573.9876815,0,0,"boreal"
1994,1055,8978.5,"GARDNER CR",2,NA,8978.531,219,8975.84202,0,0,"boreal"
1994,241,1014.3,"FBK NE 37",1,NA,1014.295,220,1013.0069475,0,0,"boreal"
1994,1056,2806.5,"EAA SW 20",3,NA,2806.455,223,2806.8409845,0,0,"boreal"
1994,1097,1151.1,"EAA SW 37",2,NA,1151.141,223,1148.6675925,0,0,"boreal"
1994,929,1088.5,"MHM S 40",2,NA,1088.52,229,1089.9554445,0,0,"boreal"
1994,1791,3035.3,"WINDY POINT",4,NA,3035.282,242,3035.0177415,0,0,"boreal"
1995,1325,2348.1,"CLEARWATER#1",1,NA,2348.025,123,2349.375498,0,0,"boreal"
1995,1326,1654.3,"532148",3,26,1654.261,132,1653.9478965,0,0,"boreal"
1995,1510,1702.7,"Dennison Fork",3,NA,1702.726,132,1701.9851085,0,0,"boreal"
1995,1728,1237.3,"MHM NW 42",6,4,1237.268,132,1234.734264,0,0,"boreal"
1995,1477,1033.6,"BILLY LAKE",4,NA,1033.592,163,1035.2463975,0,0,"boreal"
1995,1651,1217.3,"CLEARWATER #2",4,16,1217.186,165,1214.718759,0,0,"boreal"
1995,296,6549.9,"MINTO FLATS",1,NA,6549.919,195,6547.0716855,0,0,"boreal"
1995,1666,6451.9,"532370",1,NA,6451.874,196,6452.554023,0,0,"boreal"
1995,1667,2582.7,"GAL NE76",2,NA,2582.652,197,2585.3360625,0,0,"boreal"
1995,808,8590.6,"LIV E 19",2,NA,8590.563,198,8586.651645,0,0,"boreal"
1995,1247,2926.2,"532391",1,NA,2926.248,210,2924.487675,0,0,"boreal"
1996,1603,1010.8,"Kazakof Bay",1,NA,1010.771,130,0,1008.1142685,0,"maritime"
1996,1185,16454,"Hillbilly Lake",7,17,16454.001,131,16448.9644035,0,0,"boreal"
1996,219,5160.9,"Hidden Creek",5,49,5160.778,132,5157.9956385,0,0,"boreal"
1996,1392,3808.5,"631305 Stevens Cr.",16,5,3808.483,147,3809.172996,0,0,"boreal"
1996,46,79732.8,"100 Mile Creek",177,8.20491803278689,79731.084,150,79741.1047365,0,0,"boreal"
1996,174,37355.7,"MILLERS REACH 2",1,NA,37355.724,154,37357.6057155,0,0,"boreal"
1996,1660,11362.6,"Graveyard Creek      631360",1,NA,11362.572,155,11363.914161,0,0,"boreal"
1996,758,13739.8,"Crooked Creek",8,NA,13739.679,158,13743.9801,0,0,"boreal"
1996,651,10861.1,"Observation Post 27",15,6,10861.057,159,10861.0801965,0,0,"boreal"
1996,1013,6593.3,"TETLIN",10,NA,6593.345,159,6590.438613,0,0,"boreal"
1996,1384,1359.7,"Sawmill Ck. #1",1,17,1359.678,160,1359.275184,0,0,"boreal"
1996,172,9938.9,"WINDY CREEK",10,NA,9938.868,167,9942.368517,0,0,"boreal"
1996,1394,47830.6,"Big Creek",34,41.4444444444444,47830.415,168,47829.7179315,0,0,"boreal"
1996,1176,1306.8,"Michigan I",2,NA,1306.807,168,1308.3468435,0,0,"boreal"
1996,930,37343.4,"Monkey Girl",24,NA,37343.318,168,37354.0474035,0,0,"boreal"
1996,892,59048.1,"Chitanana River",17,46,59048.11,169,59051.522007,0,0,"boreal"
1996,47,2546.4,"Frozen Calf",3,11,2546.353,169,2546.417025,0,0,"boreal"
1996,1345,2316.7,"Hard Luck Creek",9,NA,2316.73,169,2319.3522405,0,0,"boreal"
1996,1002,5765.6,"Mastadon Fish",2,NA,5765.621,169,5764.46544,0,0,"boreal"
1996,474,1141.1,"Monkey Boy",1,NA,1141.148,169,1142.4405465,0,0,"boreal"
1996,1398,24605.3,"Wein Lk",13,26.75,24605.257,169,24604.1707185,0,0,"boreal"
1996,913,1066.7,"631484",1,NA,1066.732,170,1066.159233,0,0,"boreal"
1996,977,37533,"Circ Mountain",41,8.36666666666667,37532.742,170,37531.740609,0,0,"boreal"
1996,740,4795.5,"David Creek",1,NA,4795.461,170,4793.935842,0,0,"boreal"
1996,1409,1198.3,"Hadolitna Hills",1,NA,1198.27,170,1199.595933,0,0,"boreal"
1996,975,4074.4,"Hochandoctla",10,25,4074.443,170,4072.7104785,0,0,"boreal"
1996,739,6216.8,"Sethkokna River",13,NA,6216.574,170,6219.039798,0,0,"boreal"
1996,308,4535.7,"Sled Roads",12,NA,4535.735,170,4534.623855,0,0,"boreal"
1996,1499,39091.1,"42 Mile Creek",8,NA,39091.05,171,39092.949999,0,0,"boreal"
1996,1498,34912.1,"Deadman Island",16,11.25,34911.952,171,34910.3766375,0,0,"boreal"
1996,978,1085.2,"GAL NW 63",1,39,1085.229,171,0,0,1085.5075545,"tundra"
1996,946,2586.2,"Titna River",3,NA,2586.187,171,2584.8912735,0,0,"boreal"
1996,855,8765.6,"Yellow Creek",3,4,8765.604,173,8767.235979,0,0,"boreal"
1996,1473,22411,"Yunle Lakes",40,46.3076923076923,22410.925,173,22408.025031,0,0,"boreal"
1996,34,8988.6,"631588 Antelope Cr.",8,NA,8988.551,187,8984.9601945,0,0,"boreal"
1996,857,2585.1,"WLK SE 40",7,NA,2585.116,188,2584.668879,0,0,"boreal"
1996,778,1094.2,"WLK SE 39",2,24,1094.213,190,1095.7377015,0,0,"boreal"
1996,1474,37292.4,"Slender Smoke",42,NA,37292.184,193,37292.444127,0,0,"boreal"
1996,818,3135.1,"Larsen Bay",1,NA,3135.107,287,0,3136.8744225,0,"maritime"
1997,1040,14852.9,"Moser Bay",7,47,14852.858,106,0,14844.832875,0,"maritime"
1997,1429,21121.6,"Dr. Beaver Creek",1,NA,21121.613,155,21120.360876,0,0,"boreal"
1997,866,347860.6,"Simels",13,17.3333333333333,347860.548,158,347868.3649275,0,0,"boreal"
1997,1481,36546.2,"KOKHILA HILLS",8,13,36546.225,159,36546.532974,0,0,"boreal"
1997,1583,1181,"Ungalik River",1,NA,1181.03,159,0,0,1182.249162,"tundra"
1997,630,279448.3,"Magitchlie Creek",76,20.6190476190476,279448.095,161,279440.6908005,0,0,"boreal"
1997,1014,2549.2,"Oklahoma",13,1,2549.161,164,2548.196181,0,0,"boreal"
1997,1107,24092.6,"Mud Fire 731349",3,NA,24092.58,172,24087.548295,0,0,"boreal"
1997,340,2782.9,"Tough",5,NA,2782.9,174,2782.155195,0,0,"boreal"
1997,448,2400.7,"Tvativak",1,NA,2400.663,174,0,0,2400.971022,"tundra"
1997,999,68990.6,"Titnuk Creek",1,NA,68990.641,175,68996.114469,0,0,"boreal"
1997,1511,492690.9,"INOWAK",19,21.5,492690.754,176,492687.882621,0,0,"boreal"
1997,825,20191.4,"NUYAKUK",2,NA,20191.353,176,0,0,20188.083132,"tundra"
1997,886,92810.8,"GEORGE RIVER",11,6,92810.743,177,92807.448795,0,0,"boreal"
1997,224,8468.5,"Hawk River",8,40,8468.494,177,0,0,8470.561716,"tundra"
1997,1065,5183,"TIKCHIK",1,NA,5183.004,177,0,0,5182.236639,"tundra"
1997,1157,15325.5,"TRAIL",2,NA,15325.512,178,15325.8721785,0,0,"boreal"
1997,865,1913.3,"Camp Lake",1,NA,1913.265,182,1914.1494615,0,0,"boreal"
1997,862,2928.8,"FORAKER",1,NA,2928.821,182,2928.7131705,0,0,"boreal"
1997,1280,1367.2,"Hess Creek/731444",3,6,1367.18,182,1367.281386,0,0,"boreal"
1997,1404,3590.1,"Butte Creek",1,NA,3590.11,183,3589.892019,0,0,"boreal"
1997,1015,16352.3,"East Fork",1,NA,16352.288,183,16350.2212455,0,0,"boreal"
1997,1640,4749.4,"REED RIVER",5,28,4749.373,183,0,0,4750.1241255,"tundra"
1997,1636,1467.8,"Shawnee Peak",2,NA,1467.834,183,1468.0260945,0,0,"boreal"
1997,1041,44241.6,"Big Creek",7,48.1666666666667,44241.555,184,44242.0498575,0,0,"boreal"
1997,1271,1281.3,"Nine Mile",1,NA,1281.325,184,1279.4355585,0,0,"boreal"
1997,539,29659.9,"ROKETALOI",5,26.5,29648.634,184,29642.2957215,0,0,"boreal"
1997,1110,6698.7,"Lockwood",1,NA,6698.695,185,6697.4103675,0,0,"boreal"
1997,1000,27678.6,"TIMBER CREEK",1,NA,27678.634,185,23231.774259,0,4441.8853485,"boreal"
1997,1367,51945.6,"West Fork Nixon",12,11,51945.586,186,51944.683365,0,0,"boreal"
1997,1081,6386.8,"BREAST",1,NA,6386.793,187,0,0,6388.949196,"tundra"
1997,742,1205.6,"Bear Fire",4,NA,1205.593,198,1206.712557,0,0,"boreal"
1997,1138,3195.7,"CHINIKLIK",1,NA,3195.677,200,0,0,3195.364176,"tundra"
1997,1153,2410.9,"OSKAWALIK",1,NA,2410.892,200,2410.311591,0,0,"boreal"
1997,898,5762.3,"DEADWOOD",16,NA,5762.263,201,5759.7951555,0,0,"boreal"
